Product,GEO,Gender,scene_1_lipsync,scene_2_lipsync,scene_3_lipsync,Broll,Endcard
tarjeta_prepaga,MLA,male,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/1_tarjeta_prepaga_de_mercado_pago-MLA-male/1_tarjeta_prepaga_de_mercado_pago-MLA-male_scene_1_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/1_tarjeta_prepaga_de_mercado_pago-MLA-male/1_tarjeta_prepaga_de_mercado_pago-MLA-male_scene_2_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/1_tarjeta_prepaga_de_mercado_pago-MLA-male/1_tarjeta_prepaga_de_mercado_pago-MLA-male_scene_3_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/TARJETA-PREPAGA-MLA.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/MLA- Pedí tu Tarjeta Prepaga.mov
tarjeta_prepaga,MLA,male,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/29_tarjeta_prepaga-MLA-male/29_tarjeta_prepaga-MLA-male_scene_1_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/29_tarjeta_prepaga-MLA-male/29_tarjeta_prepaga-MLA-male_scene_2_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/29_tarjeta_prepaga-MLA-male/29_tarjeta_prepaga-MLA-male_scene_3_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/TARJETA-PREPAGA-MLA.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/MLA- Pedí tu Tarjeta Prepaga.mov
tarjeta_prepaga,MLA,male,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/2_tarjeta_prepaga-MLA-male/2_tarjeta_prepaga-MLA-male_scene_1_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/2_tarjeta_prepaga-MLA-male/2_tarjeta_prepaga-MLA-male_scene_2_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/2_tarjeta_prepaga-MLA-male/2_tarjeta_prepaga-MLA-male_scene_3_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/TARJETA-PREPAGA-MLA.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/MLA- Pedí tu Tarjeta Prepaga.mov
tarjeta_prepaga,MLA,female,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/41_tarjeta_prepaga-MLA-female/41_tarjeta_prepaga-MLA-female_scene_1_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/41_tarjeta_prepaga-MLA-female/41_tarjeta_prepaga-MLA-female_scene_2_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/41_tarjeta_prepaga-MLA-female/41_tarjeta_prepaga-MLA-female_scene_3_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/TARJETA-PREPAGA-MLA.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/MLA- Pedí tu Tarjeta Prepaga.mov
tarjeta_prepaga,MLA,male,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/42_tarjeta_prepaga-MLA-male/42_tarjeta_prepaga-MLA-male_scene_1_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/42_tarjeta_prepaga-MLA-male/42_tarjeta_prepaga-MLA-male_scene_2_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/42_tarjeta_prepaga-MLA-male/42_tarjeta_prepaga-MLA-male_scene_3_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/TARJETA-PREPAGA-MLA.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/MLA- Pedí tu Tarjeta Prepaga.mov
tarjeta_prepaga,MLA,female,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/43_tarjeta_prepaga-MLA-female/43_tarjeta_prepaga-MLA-female_scene_1_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/43_tarjeta_prepaga-MLA-female/43_tarjeta_prepaga-MLA-female_scene_2_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/43_tarjeta_prepaga-MLA-female/43_tarjeta_prepaga-MLA-female_scene_3_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/TARJETA-PREPAGA-MLA.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/MLA- Pedí tu Tarjeta Prepaga.mov
tarjeta_prepaga,MLA,male,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/46_tarjeta_prepaga-MLA-male/46_tarjeta_prepaga-MLA-male_scene_1_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/46_tarjeta_prepaga-MLA-male/46_tarjeta_prepaga-MLA-male_scene_2_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/46_tarjeta_prepaga-MLA-male/46_tarjeta_prepaga-MLA-male_scene_3_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/TARJETA-PREPAGA-MLA.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/MLA- Pedí tu Tarjeta Prepaga.mov
tarjeta_prepaga,MLA,female,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/48_tarjeta_prepaga-MLA-female/48_tarjeta_prepaga-MLA-female_scene_1_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/48_tarjeta_prepaga-MLA-female/48_tarjeta_prepaga-MLA-female_scene_2_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/48_tarjeta_prepaga-MLA-female/48_tarjeta_prepaga-MLA-female_scene_3_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/TARJETA-PREPAGA-MLA.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/MLA- Pedí tu Tarjeta Prepaga.mov
tarjeta_prepaga,MLA,male,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/50_tarjeta_prepaga-MLA-male/50_tarjeta_prepaga-MLA-male_scene_1_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/50_tarjeta_prepaga-MLA-male/50_tarjeta_prepaga-MLA-male_scene_2_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/50_tarjeta_prepaga-MLA-male/50_tarjeta_prepaga-MLA-male_scene_3_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/TARJETA-PREPAGA-MLA.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/MLA- Pedí tu Tarjeta Prepaga.mov
tarjeta_prepaga,MLA,female,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/51_tarjeta_prepaga-MLA-female/51_tarjeta_prepaga-MLA-female_scene_1_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/51_tarjeta_prepaga-MLA-female/51_tarjeta_prepaga-MLA-female_scene_2_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/51_tarjeta_prepaga-MLA-female/51_tarjeta_prepaga-MLA-female_scene_3_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/TARJETA-PREPAGA-MLA.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/MLA- Pedí tu Tarjeta Prepaga.mov
tarjeta_prepaga,MLA,male,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/53_tarjeta_prepaga-MLA-male/53_tarjeta_prepaga-MLA-male_scene_1_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/53_tarjeta_prepaga-MLA-male/53_tarjeta_prepaga-MLA-male_scene_2_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/53_tarjeta_prepaga-MLA-male/53_tarjeta_prepaga-MLA-male_scene_3_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/TARJETA-PREPAGA-MLA.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/MLA- Pedí tu Tarjeta Prepaga.mov
tarjeta_prepaga,MLA,female,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/57_tarjeta_prepaga-MLA-female/57_tarjeta_prepaga-MLA-female_scene_1_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/57_tarjeta_prepaga-MLA-female/57_tarjeta_prepaga-MLA-female_scene_2_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/MLA_NEW/57_tarjeta_prepaga-MLA-female/57_tarjeta_prepaga-MLA-female_scene_3_lipsync.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/TARJETA-PREPAGA-MLA.mp4,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Users/Assets/MLA- Pedí tu Tarjeta Prepaga.mov
