Parent Folder,Filename,Type,Public URL,Finished
12_tap-MLB-female,12_tap-MLB-female_scene_2.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/12_tap-MLB-female/12_tap-MLB-female_scene_2.png,
12_tap-MLB-female,12_tap-MLB-female_scene_1.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/12_tap-MLB-female/12_tap-MLB-female_scene_1.png,
28_smart_2-MLB-female,scene_2_testimonial.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/28_smart_2-MLB-female/scene_2_testimonial.mp3,
28_smart_2-MLB-female,scene_3_close.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/28_smart_2-MLB-female/scene_3_close.mp3,
28_smart_2-MLB-female,28_smart_2-MLB-female_scene_1_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/28_smart_2-MLB-female/28_smart_2-MLB-female_scene_1_lipsync.mp4,Yes
28_smart_2-MLB-female,28_smart_2-MLB-female_scene_1.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/28_smart_2-MLB-female/28_smart_2-MLB-female_scene_1.png,
28_smart_2-MLB-female,28_smart_2-MLB-female_scene_2_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/28_smart_2-MLB-female/28_smart_2-MLB-female_scene_2_lipsync.mp4,Yes
28_smart_2-MLB-female,28_smart_2-MLB-female_scene_3.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/28_smart_2-MLB-female/28_smart_2-MLB-female_scene_3.png,
28_smart_2-MLB-female,28_smart_2-MLB-female_scene_2.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/28_smart_2-MLB-female/28_smart_2-MLB-female_scene_2.png,
28_smart_2-MLB-female,scene_1_hook.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/28_smart_2-MLB-female/scene_1_hook.mp3,
28_smart_2-MLB-female,28_smart_2-MLB-female_scene_3.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/28_smart_2-MLB-female/28_smart_2-MLB-female_scene_3.mp4,
28_smart_2-MLB-female,28_smart_2-MLB-female_scene_2.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/28_smart_2-MLB-female/28_smart_2-MLB-female_scene_2.mp4,
28_smart_2-MLB-female,28_smart_2-MLB-female_scene_1.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/28_smart_2-MLB-female/28_smart_2-MLB-female_scene_1.mp4,
28_smart_2-MLB-female,28_smart_2-MLB-female_scene_1_nobg.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/28_smart_2-MLB-female/28_smart_2-MLB-female_scene_1_nobg.png,
28_smart_2-MLB-female,28_smart_2-MLB-female_scene_3_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/28_smart_2-MLB-female/28_smart_2-MLB-female_scene_3_lipsync.mp4,Yes
89_tap-MLB-female,scene_2_testimonial.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/89_tap-MLB-female/scene_2_testimonial.mp3,
89_tap-MLB-female,scene_3_close.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/89_tap-MLB-female/scene_3_close.mp3,
89_tap-MLB-female,89_tap-MLB-female_scene_2_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/89_tap-MLB-female/89_tap-MLB-female_scene_2_lipsync.mp4,Yes
89_tap-MLB-female,89_tap-MLB-female_scene_1_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/89_tap-MLB-female/89_tap-MLB-female_scene_1_lipsync.mp4,Yes
89_tap-MLB-female,89_tap-MLB-female_scene_3.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/89_tap-MLB-female/89_tap-MLB-female_scene_3.png,
89_tap-MLB-female,89_tap-MLB-female_scene_2.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/89_tap-MLB-female/89_tap-MLB-female_scene_2.png,
89_tap-MLB-female,scene_1_hook.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/89_tap-MLB-female/scene_1_hook.mp3,
89_tap-MLB-female,89_tap-MLB-female_scene_1.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/89_tap-MLB-female/89_tap-MLB-female_scene_1.png,
89_tap-MLB-female,89_tap-MLB-female_scene_1_nobg.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/89_tap-MLB-female/89_tap-MLB-female_scene_1_nobg.png,
89_tap-MLB-female,89_tap-MLB-female_scene_3_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/89_tap-MLB-female/89_tap-MLB-female_scene_3_lipsync.mp4,Yes
89_tap-MLB-female,89_tap-MLB-female_scene_1.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/89_tap-MLB-female/89_tap-MLB-female_scene_1.mp4,
89_tap-MLB-female,89_tap-MLB-female_scene_3.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/89_tap-MLB-female/89_tap-MLB-female_scene_3.mp4,
89_tap-MLB-female,89_tap-MLB-female_scene_2.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/89_tap-MLB-female/89_tap-MLB-female_scene_2.mp4,
678_smart_2-MLM-male,678_smart_2-MLM-male_scene_1_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/678_smart_2-MLM-male/678_smart_2-MLM-male_scene_1_lipsync.mp4,Yes
678_smart_2-MLM-male,scene_3_cta.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/678_smart_2-MLM-male/scene_3_cta.mp3,
678_smart_2-MLM-male,678_smart_2-MLM-male_scene_1.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/678_smart_2-MLM-male/678_smart_2-MLM-male_scene_1.png,
678_smart_2-MLM-male,scene_1_hook.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/678_smart_2-MLM-male/scene_1_hook.mp3,
678_smart_2-MLM-male,678_smart_2-MLM-male_scene_3.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/678_smart_2-MLM-male/678_smart_2-MLM-male_scene_3.png,
678_smart_2-MLM-male,678_smart_2-MLM-male_scene_2_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/678_smart_2-MLM-male/678_smart_2-MLM-male_scene_2_lipsync.mp4,Yes
678_smart_2-MLM-male,678_smart_2-MLM-male_scene_2.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/678_smart_2-MLM-male/678_smart_2-MLM-male_scene_2.png,
678_smart_2-MLM-male,678_smart_2-MLM-male_scene_3.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/678_smart_2-MLM-male/678_smart_2-MLM-male_scene_3.mp4,
678_smart_2-MLM-male,678_smart_2-MLM-male_scene_2.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/678_smart_2-MLM-male/678_smart_2-MLM-male_scene_2.mp4,
678_smart_2-MLM-male,678_smart_2-MLM-male_scene_1.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/678_smart_2-MLM-male/678_smart_2-MLM-male_scene_1.mp4,
678_smart_2-MLM-male,678_smart_2-MLM-male_scene_3_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/678_smart_2-MLM-male/678_smart_2-MLM-male_scene_3_lipsync.mp4,Yes
678_smart_2-MLM-male,scene_2_body.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/678_smart_2-MLM-male/scene_2_body.mp3,
678_smart_2-MLM-male,678_smart_2-MLM-male_scene_1_nobg.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/678_smart_2-MLM-male/678_smart_2-MLM-male_scene_1_nobg.png,
648_smart_2-MLC-female,648_smart_2-MLC-female_scene_1_nobg.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/648_smart_2-MLC-female/648_smart_2-MLC-female_scene_1_nobg.png,
648_smart_2-MLC-female,648_smart_2-MLC-female_scene_2_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/648_smart_2-MLC-female/648_smart_2-MLC-female_scene_2_lipsync.mp4,Yes
648_smart_2-MLC-female,scene_2_testimonial.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/648_smart_2-MLC-female/scene_2_testimonial.mp3,
648_smart_2-MLC-female,scene_3_close.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/648_smart_2-MLC-female/scene_3_close.mp3,
648_smart_2-MLC-female,648_smart_2-MLC-female_scene_1.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/648_smart_2-MLC-female/648_smart_2-MLC-female_scene_1.png,
648_smart_2-MLC-female,scene_1_hook.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/648_smart_2-MLC-female/scene_1_hook.mp3,
648_smart_2-MLC-female,648_smart_2-MLC-female_scene_2.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/648_smart_2-MLC-female/648_smart_2-MLC-female_scene_2.png,
648_smart_2-MLC-female,648_smart_2-MLC-female_scene_1_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/648_smart_2-MLC-female/648_smart_2-MLC-female_scene_1_lipsync.mp4,Yes
648_smart_2-MLC-female,648_smart_2-MLC-female_scene_3.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/648_smart_2-MLC-female/648_smart_2-MLC-female_scene_3.png,
648_smart_2-MLC-female,648_smart_2-MLC-female_scene_2.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/648_smart_2-MLC-female/648_smart_2-MLC-female_scene_2.mp4,
648_smart_2-MLC-female,648_smart_2-MLC-female_scene_1.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/648_smart_2-MLC-female/648_smart_2-MLC-female_scene_1.mp4,
43_smart_2-MLA-male,43_smart_2-MLA-male_scene_1_nobg.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/43_smart_2-MLA-male/43_smart_2-MLA-male_scene_1_nobg.png,
43_smart_2-MLA-male,scene_3_cta.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/43_smart_2-MLA-male/scene_3_cta.mp3,
43_smart_2-MLA-male,43_smart_2-MLA-male_scene_3.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/43_smart_2-MLA-male/43_smart_2-MLA-male_scene_3.png,
43_smart_2-MLA-male,43_smart_2-MLA-male_scene_2.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/43_smart_2-MLA-male/43_smart_2-MLA-male_scene_2.png,
43_smart_2-MLA-male,43_smart_2-MLA-male_scene_3_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/43_smart_2-MLA-male/43_smart_2-MLA-male_scene_3_lipsync.mp4,Yes
43_smart_2-MLA-male,43_smart_2-MLA-male_scene_1.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/43_smart_2-MLA-male/43_smart_2-MLA-male_scene_1.png,
43_smart_2-MLA-male,scene_1_hook.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/43_smart_2-MLA-male/scene_1_hook.mp3,
43_smart_2-MLA-male,43_smart_2-MLA-male_scene_1.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/43_smart_2-MLA-male/43_smart_2-MLA-male_scene_1.mp4,
43_smart_2-MLA-male,43_smart_2-MLA-male_scene_3.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/43_smart_2-MLA-male/43_smart_2-MLA-male_scene_3.mp4,
43_smart_2-MLA-male,43_smart_2-MLA-male_scene_1_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/43_smart_2-MLA-male/43_smart_2-MLA-male_scene_1_lipsync.mp4,Yes
43_smart_2-MLA-male,43_smart_2-MLA-male_scene_2.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/43_smart_2-MLA-male/43_smart_2-MLA-male_scene_2.mp4,
43_smart_2-MLA-male,scene_2_body.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/43_smart_2-MLA-male/scene_2_body.mp3,
43_smart_2-MLA-male,43_smart_2-MLA-male_scene_2_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/43_smart_2-MLA-male/43_smart_2-MLA-male_scene_2_lipsync.mp4,Yes
62_tap-MLB-female,62_tap-MLB-female_scene_3_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/62_tap-MLB-female/62_tap-MLB-female_scene_3_lipsync.mp4,Yes
62_tap-MLB-female,scene_2_testimonial.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/62_tap-MLB-female/scene_2_testimonial.mp3,
62_tap-MLB-female,scene_3_close.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/62_tap-MLB-female/scene_3_close.mp3,
62_tap-MLB-female,62_tap-MLB-female_scene_1_nobg.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/62_tap-MLB-female/62_tap-MLB-female_scene_1_nobg.png,
62_tap-MLB-female,62_tap-MLB-female_scene_1.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/62_tap-MLB-female/62_tap-MLB-female_scene_1.png,
62_tap-MLB-female,62_tap-MLB-female_scene_3.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/62_tap-MLB-female/62_tap-MLB-female_scene_3.png,
62_tap-MLB-female,62_tap-MLB-female_scene_2.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/62_tap-MLB-female/62_tap-MLB-female_scene_2.png,
62_tap-MLB-female,scene_1_hook.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/62_tap-MLB-female/scene_1_hook.mp3,
62_tap-MLB-female,62_tap-MLB-female_scene_2_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/62_tap-MLB-female/62_tap-MLB-female_scene_2_lipsync.mp4,Yes
62_tap-MLB-female,62_tap-MLB-female_scene_1_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/62_tap-MLB-female/62_tap-MLB-female_scene_1_lipsync.mp4,Yes
62_tap-MLB-female,62_tap-MLB-female_scene_3.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/62_tap-MLB-female/62_tap-MLB-female_scene_3.mp4,
62_tap-MLB-female,62_tap-MLB-female_scene_2.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/62_tap-MLB-female/62_tap-MLB-female_scene_2.mp4,
62_tap-MLB-female,62_tap-MLB-female_scene_1.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/62_tap-MLB-female/62_tap-MLB-female_scene_1.mp4,
45_smart_2-MLB-female,scene_2_testimonial.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/45_smart_2-MLB-female/scene_2_testimonial.mp3,
45_smart_2-MLB-female,45_smart_2-MLB-female_scene_3_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/45_smart_2-MLB-female/45_smart_2-MLB-female_scene_3_lipsync.mp4,Yes
45_smart_2-MLB-female,scene_3_cta.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/45_smart_2-MLB-female/scene_3_cta.mp3,
45_smart_2-MLB-female,45_smart_2-MLB-female_scene_1_nobg.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/45_smart_2-MLB-female/45_smart_2-MLB-female_scene_1_nobg.png,
45_smart_2-MLB-female,45_smart_2-MLB-female_scene_1.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/45_smart_2-MLB-female/45_smart_2-MLB-female_scene_1.png,
45_smart_2-MLB-female,scene_1_hook.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/45_smart_2-MLB-female/scene_1_hook.mp3,
45_smart_2-MLB-female,45_smart_2-MLB-female_scene_2.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/45_smart_2-MLB-female/45_smart_2-MLB-female_scene_2.png,
45_smart_2-MLB-female,45_smart_2-MLB-female_scene_3.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/45_smart_2-MLB-female/45_smart_2-MLB-female_scene_3.png,
45_smart_2-MLB-female,45_smart_2-MLB-female_scene_2_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/45_smart_2-MLB-female/45_smart_2-MLB-female_scene_2_lipsync.mp4,Yes
45_smart_2-MLB-female,45_smart_2-MLB-female_scene_2.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/45_smart_2-MLB-female/45_smart_2-MLB-female_scene_2.mp4,
45_smart_2-MLB-female,45_smart_2-MLB-female_scene_3.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/45_smart_2-MLB-female/45_smart_2-MLB-female_scene_3.mp4,
45_smart_2-MLB-female,45_smart_2-MLB-female_scene_1.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/45_smart_2-MLB-female/45_smart_2-MLB-female_scene_1.mp4,
45_smart_2-MLB-female,45_smart_2-MLB-female_scene_1_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/45_smart_2-MLB-female/45_smart_2-MLB-female_scene_1_lipsync.mp4,Yes
35_smart_2-MLB-male,35_smart_2-MLB-male_scene_2.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/35_smart_2-MLB-male/35_smart_2-MLB-male_scene_2.mp4,
35_smart_2-MLB-male,35_smart_2-MLB-male_scene_1_nobg.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/35_smart_2-MLB-male/35_smart_2-MLB-male_scene_1_nobg.png,
35_smart_2-MLB-male,35_smart_2-MLB-male_scene_3.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/35_smart_2-MLB-male/35_smart_2-MLB-male_scene_3.mp4,
35_smart_2-MLB-male,scene_2_testimonial.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/35_smart_2-MLB-male/scene_2_testimonial.mp3,
35_smart_2-MLB-male,35_smart_2-MLB-male_scene_1.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/35_smart_2-MLB-male/35_smart_2-MLB-male_scene_1.mp4,
35_smart_2-MLB-male,35_smart_2-MLB-male_scene_1_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/35_smart_2-MLB-male/35_smart_2-MLB-male_scene_1_lipsync.mp4,Yes
35_smart_2-MLB-male,scene_3_cta.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/35_smart_2-MLB-male/scene_3_cta.mp3,
35_smart_2-MLB-male,35_smart_2-MLB-male_scene_2_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/35_smart_2-MLB-male/35_smart_2-MLB-male_scene_2_lipsync.mp4,Yes
35_smart_2-MLB-male,scene_1_hook.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/35_smart_2-MLB-male/scene_1_hook.mp3,
35_smart_2-MLB-male,35_smart_2-MLB-male_scene_1.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/35_smart_2-MLB-male/35_smart_2-MLB-male_scene_1.png,
35_smart_2-MLB-male,35_smart_2-MLB-male_scene_2.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/35_smart_2-MLB-male/35_smart_2-MLB-male_scene_2.png,
35_smart_2-MLB-male,35_smart_2-MLB-male_scene_3.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/35_smart_2-MLB-male/35_smart_2-MLB-male_scene_3.png,
35_smart_2-MLB-male,35_smart_2-MLB-male_scene_3_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/35_smart_2-MLB-male/35_smart_2-MLB-male_scene_3_lipsync.mp4,Yes
88_tap-MLB-female,88_tap-MLB-female_scene_3.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/88_tap-MLB-female/88_tap-MLB-female_scene_3.png,
88_tap-MLB-female,88_tap-MLB-female_scene_2.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/88_tap-MLB-female/88_tap-MLB-female_scene_2.png,
88_tap-MLB-female,scene_2_testimonial.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/88_tap-MLB-female/scene_2_testimonial.mp3,
88_tap-MLB-female,88_tap-MLB-female_scene_1_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/88_tap-MLB-female/88_tap-MLB-female_scene_1_lipsync.mp4,Yes
88_tap-MLB-female,88_tap-MLB-female_scene_1.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/88_tap-MLB-female/88_tap-MLB-female_scene_1.png,
88_tap-MLB-female,scene_3_close.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/88_tap-MLB-female/scene_3_close.mp3,
88_tap-MLB-female,88_tap-MLB-female_scene_1_nobg.png,image,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/88_tap-MLB-female/88_tap-MLB-female_scene_1_nobg.png,
88_tap-MLB-female,88_tap-MLB-female_scene_2_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/88_tap-MLB-female/88_tap-MLB-female_scene_2_lipsync.mp4,Yes
88_tap-MLB-female,scene_1_hook.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/88_tap-MLB-female/scene_1_hook.mp3,
88_tap-MLB-female,88_tap-MLB-female_scene_1.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/88_tap-MLB-female/88_tap-MLB-female_scene_1.mp4,
88_tap-MLB-female,88_tap-MLB-female_scene_3.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/88_tap-MLB-female/88_tap-MLB-female_scene_3.mp4,
88_tap-MLB-female,88_tap-MLB-female_scene_2.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/88_tap-MLB-female/88_tap-MLB-female_scene_2.mp4,
88_tap-MLB-female,88_tap-MLB-female_scene_3_lipsync.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/88_tap-MLB-female/88_tap-MLB-female_scene_3_lipsync.mp4,Yes
26_smart_2-MLB-female,26_smart_2-MLB-female_scene_3.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/26_smart_2-MLB-female/26_smart_2-MLB-female_scene_3.mp4,
26_smart_2-MLB-female,26_smart_2-MLB-female_scene_2.mp4,video,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/26_smart_2-MLB-female/26_smart_2-MLB-female_scene_2.mp4,
26_smart_2-MLB-female,scene_2_testimonial.mp3,audio,https://s3.us-east-2.amazonaws.com/meli-ai.filmmaker/MP-Sellers/Outputs 28-1/26_smart_2-MLB-female/scene_2_testimonial.mp3,
